source_id,source_cluster_id,title,source_type,provider,source_url,source_status,relevance_score,selection_action,triage_action,source_reason,source_failure_reason,artifact_id,artifact_type,artifact_source_cluster_id,artifact_provider,artifact_name,artifact_size_bytes,artifact_url,local_path,content_type,artifact_status,parser,artifact_failure_reason
src_ca9663c1,cluster_3d95f774bc05,Revisiting the Mass Step: Environmental Dependence of Type Ia Supernovae in Low-Metallicity Host Galaxies,paper,arxiv,http://arxiv.org/abs/2512.20834v1,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0116bafc409b,html,cluster_3d95f774bc05,arxiv,2512.20834v1,,https://arxiv.org/pdf/2512.20834v1,,,skipped,,
src_b8c808f7,cluster_9ea38264fce8,SPECTRA AND HUBBLE SPACE TELESCOPE LIGHT CURVES OF SIX TYPE Ia SUPERNOVAE AT 0.511 < z < 1.12 AND THE UNION2 COMPILATION,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/716/1/712,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_e504745b1f37,landing_page,cluster_9ea38264fce8,openalex,712,,https://doi.org/10.1088/0004-637x/716/1/712,,,skipped,,
src_b8c808f7,cluster_9ea38264fce8,SPECTRA AND HUBBLE SPACE TELESCOPE LIGHT CURVES OF SIX TYPE Ia SUPERNOVAE AT 0.511 < z < 1.12 AND THE UNION2 COMPILATION,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/716/1/712,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_3084a2b175e1,pdf,cluster_9ea38264fce8,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/716/1/712/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_0c38d5aa,cluster_6e044cf1f2b4,"Improved Cosmological Constraints from New, Old, and Combined Supernova Data Sets",paper_metadata,openalex,https://doi.org/10.1086/589937,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_6026b6068bc5,landing_page,cluster_6e044cf1f2b4,openalex,589937,,https://doi.org/10.1086/589937,,,skipped,,
src_0c38d5aa,cluster_6e044cf1f2b4,"Improved Cosmological Constraints from New, Old, and Combined Supernova Data Sets",paper_metadata,openalex,https://doi.org/10.1086/589937,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_1773d25f796d,pdf,cluster_6e044cf1f2b4,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/589937/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_72293e63,cluster_c16184ddfbdb,THE CLUSTER LENSING AND SUPERNOVA SURVEY WITH HUBBLE: AN OVERVIEW,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/199/2/25,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_afff388afd2a,landing_page,cluster_c16184ddfbdb,openalex,25,,https://doi.org/10.1088/0067-0049/199/2/25,,,skipped,,
src_72293e63,cluster_c16184ddfbdb,THE CLUSTER LENSING AND SUPERNOVA SURVEY WITH HUBBLE: AN OVERVIEW,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/199/2/25,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_caf9c270416e,pdf,cluster_c16184ddfbdb,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0067-0049/199/2/25/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_242546fa,cluster_3d89531eb17f,NINE-YEAR WILKINSON MICROWAVE ANISOTROPY PROBE ( WMAP ) OBSERVATIONS: COSMOLOGICAL PARAMETER RESULTS,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/208/2/19,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0f96d5a77edd,landing_page,cluster_3d89531eb17f,openalex,19,,https://doi.org/10.1088/0067-0049/208/2/19,,,skipped,,
src_242546fa,cluster_3d89531eb17f,NINE-YEAR WILKINSON MICROWAVE ANISOTROPY PROBE ( WMAP ) OBSERVATIONS: COSMOLOGICAL PARAMETER RESULTS,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/208/2/19,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_f723f5511461,pdf,cluster_3d89531eb17f,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0067-0049/208/2/19/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_9fa5c731,cluster_a791d720d842,SiFTO: An Empirical Method for Fitting SN Ia Light Curves,paper_metadata,openalex,https://doi.org/10.1086/588518,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_e5a2a474650e,landing_page,cluster_a791d720d842,openalex,588518,,https://doi.org/10.1086/588518,,,skipped,,
src_9fa5c731,cluster_a791d720d842,SiFTO: An Empirical Method for Fitting SN Ia Light Curves,paper_metadata,openalex,https://doi.org/10.1086/588518,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_6034da3f6c31,pdf,cluster_a791d720d842,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/588518/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_5027f155,cluster_761e03010cc0,SALT2: using distant supernovae to improve the use of type Ia supernovae as distance indicators,paper_metadata,openalex,https://doi.org/10.1051/0004-6361:20066930,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_faaa2ba85a85,landing_page,cluster_761e03010cc0,openalex,0004-6361:20066930,,https://doi.org/10.1051/0004-6361:20066930,,,skipped,,
src_5027f155,cluster_761e03010cc0,SALT2: using distant supernovae to improve the use of type Ia supernovae as distance indicators,paper_metadata,openalex,https://doi.org/10.1051/0004-6361:20066930,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_9c824c8dacb7,pdf,cluster_761e03010cc0,openalex,aa6930-06.pdf,,https://www.aanda.org/articles/aa/pdf/2007/16/aa6930-06.pdf,,,skipped,,
src_e71643b1,cluster_b9f319fdba56,Constraints on the Physics of Type Ia Supernovae from the X‐Ray Spectrum of the Tycho Supernova Remnant,paper_metadata,openalex,https://doi.org/10.1086/504399,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_7d17cea09ca7,landing_page,cluster_b9f319fdba56,openalex,504399,,https://doi.org/10.1086/504399,,,skipped,,
src_e71643b1,cluster_b9f319fdba56,Constraints on the Physics of Type Ia Supernovae from the X‐Ray Spectrum of the Tycho Supernova Remnant,paper_metadata,openalex,https://doi.org/10.1086/504399,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_a98476ca4c5d,pdf,cluster_b9f319fdba56,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/504399/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_7fd6df9c,cluster_707e53a9638f,K‐Corrections and Extinction Corrections for Type Ia Supernovae,paper_metadata,openalex,https://doi.org/10.1086/341707,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_f6907c7b1323,landing_page,cluster_707e53a9638f,openalex,341707,,https://doi.org/10.1086/341707,,,skipped,,
src_7fd6df9c,cluster_707e53a9638f,K‐Corrections and Extinction Corrections for Type Ia Supernovae,paper_metadata,openalex,https://doi.org/10.1086/341707,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_a6b22dba8309,pdf,cluster_707e53a9638f,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/341707/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_064b54ab,cluster_3b47b4092dcf,Early Blue Excess from the Type Ia Supernova 2017cbv and Implications for Its Progenitor,paper_metadata,openalex,https://doi.org/10.3847/2041-8213/aa8402,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_1c58aa178e9a,landing_page,cluster_3b47b4092dcf,openalex,aa8402,,https://doi.org/10.3847/2041-8213/aa8402,,,skipped,,
src_064b54ab,cluster_3b47b4092dcf,Early Blue Excess from the Type Ia Supernova 2017cbv and Implications for Its Progenitor,paper_metadata,openalex,https://doi.org/10.3847/2041-8213/aa8402,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_4cea16282ed7,pdf,cluster_3b47b4092dcf,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.3847/2041-8213/aa8402/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_b719c495,cluster_d1217f8322a0,Photometric Selection of High-Redshift Type Ia Supernova Candidates,paper_metadata,openalex,https://doi.org/10.1086/499302,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_d8ab7c70a5ff,landing_page,cluster_d1217f8322a0,openalex,499302,,https://doi.org/10.1086/499302,,,skipped,,
src_b719c495,cluster_d1217f8322a0,Photometric Selection of High-Redshift Type Ia Supernova Candidates,paper_metadata,openalex,https://doi.org/10.1086/499302,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0c6f10764929,pdf,cluster_d1217f8322a0,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/499302/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_55c8fb95,cluster_677f8e66a752,PHOTOMETRIC SUPERNOVA CLASSIFICATION WITH MACHINE LEARNING,paper_metadata,openalex,https://doi.org/10.3847/0067-0049/225/2/31,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_7c1d1a8a0ed2,landing_page,cluster_677f8e66a752,openalex,31,,https://doi.org/10.3847/0067-0049/225/2/31,,,skipped,,
src_55c8fb95,cluster_677f8e66a752,PHOTOMETRIC SUPERNOVA CLASSIFICATION WITH MACHINE LEARNING,paper_metadata,openalex,https://doi.org/10.3847/0067-0049/225/2/31,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_18c6675747db,pdf,cluster_677f8e66a752,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.3847/0067-0049/225/2/31/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_e628fe68,cluster_d0aa8bf9ca2c,First cosmology results using Type Ia supernova from the Dark Energy Survey: simulations to correct supernova distance biases,paper_metadata,openalex,https://doi.org/10.1093/mnras/stz463,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_daeeaf0c76fd,landing_page,cluster_d0aa8bf9ca2c,openalex,stz463,,https://doi.org/10.1093/mnras/stz463,,,skipped,,
src_e628fe68,cluster_d0aa8bf9ca2c,First cosmology results using Type Ia supernova from the Dark Energy Survey: simulations to correct supernova distance biases,paper_metadata,openalex,https://doi.org/10.1093/mnras/stz463,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_3d5a49d648e7,pdf,cluster_d0aa8bf9ca2c,openalex,stz463.pdf,,https://academic.oup.com/mnras/article-pdf/485/1/1171/27989728/stz463.pdf,,,skipped,,
src_c3a088f2,cluster_c7cc89e5ceb4,The Type Ia Supernova Rate at z ∼ 0.4,paper_metadata,openalex,https://doi.org/10.1086/178150,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0266b512ee0d,landing_page,cluster_c7cc89e5ceb4,openalex,178150,,https://doi.org/10.1086/178150,,,skipped,,
src_c3a088f2,cluster_c7cc89e5ceb4,The Type Ia Supernova Rate at z ∼ 0.4,paper_metadata,openalex,https://doi.org/10.1086/178150,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_4d55ea5cad70,pdf,cluster_c7cc89e5ceb4,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/178150/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_7e81ec2c,cluster_a3cbff410f20,THE SLOAN DIGITAL SKY SURVEY-II SUPERNOVA SURVEY: SEARCH ALGORITHM AND FOLLOW-UP OBSERVATIONS,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/135/1/348,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_d249a8cf3fb2,landing_page,cluster_a3cbff410f20,openalex,348,,https://doi.org/10.1088/0004-6256/135/1/348,,,skipped,,
src_7e81ec2c,cluster_a3cbff410f20,THE SLOAN DIGITAL SKY SURVEY-II SUPERNOVA SURVEY: SEARCH ALGORITHM AND FOLLOW-UP OBSERVATIONS,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/135/1/348,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_9e30bfe091c9,pdf,cluster_a3cbff410f20,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-6256/135/1/348/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_74b84016,cluster_253c6cb0556b,FIVE-YEAR WILKINSON MICROWAVE ANISOTROPY PROBE OBSERVATIONS: LIKELIHOODS AND PARAMETERS FROM THE WMAP DATA,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/180/2/306,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0d93ad9ad97a,landing_page,cluster_253c6cb0556b,openalex,306,,https://doi.org/10.1088/0067-0049/180/2/306,,,skipped,,
src_74b84016,cluster_253c6cb0556b,FIVE-YEAR WILKINSON MICROWAVE ANISOTROPY PROBE OBSERVATIONS: LIKELIHOODS AND PARAMETERS FROM THE WMAP DATA,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/180/2/306,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_420782168ec3,pdf,cluster_253c6cb0556b,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0067-0049/180/2/306/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_8ec6ec21,cluster_e494a5e4f232,The Carnegie Supernova Project: Absolute Calibration and the Hubble Constant,paper_metadata,openalex,https://doi.org/10.3847/1538-4357/aae51c,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_948b240f6eb0,landing_page,cluster_e494a5e4f232,openalex,aae51c,,https://doi.org/10.3847/1538-4357/aae51c,,,skipped,,
src_8ec6ec21,cluster_e494a5e4f232,The Carnegie Supernova Project: Absolute Calibration and the Hubble Constant,paper_metadata,openalex,https://doi.org/10.3847/1538-4357/aae51c,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_ed9f76956608,pdf,cluster_e494a5e4f232,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.3847/1538-4357/aae51c/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_5984d3fa,cluster_e12aefa60dce,The Carnegie Supernova Project. I. Third Photometry Data Release of Low-redshift Type Ia Supernovae and Other White Dwarf Explosions,paper_metadata,openalex,https://doi.org/10.3847/1538-3881/aa8df0,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_ec13522edbc3,landing_page,cluster_e12aefa60dce,openalex,aa8df0,,https://doi.org/10.3847/1538-3881/aa8df0,,,skipped,,
src_5984d3fa,cluster_e12aefa60dce,The Carnegie Supernova Project. I. Third Photometry Data Release of Low-redshift Type Ia Supernovae and Other White Dwarf Explosions,paper_metadata,openalex,https://doi.org/10.3847/1538-3881/aa8df0,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_cca24cc2b575,pdf,cluster_e12aefa60dce,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.3847/1538-3881/aa8df0/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_7f37b8ef,cluster_2ad61f1d835a,THE DISCOVERY OF THE MOST DISTANT KNOWN TYPE Ia SUPERNOVA AT REDSHIFT 1.914,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/768/2/166,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_df262de11b58,landing_page,cluster_2ad61f1d835a,openalex,166,,https://doi.org/10.1088/0004-637x/768/2/166,,,skipped,,
src_7f37b8ef,cluster_2ad61f1d835a,THE DISCOVERY OF THE MOST DISTANT KNOWN TYPE Ia SUPERNOVA AT REDSHIFT 1.914,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/768/2/166,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_286c742dada0,pdf,cluster_2ad61f1d835a,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/768/2/166/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_c7a1ef1a,cluster_44231a3affd4,Results from the Supernova Photometric Classification Challenge,paper_metadata,openalex,https://doi.org/10.1086/657607,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_07b5284ac66f,landing_page,cluster_44231a3affd4,openalex,657607,,https://doi.org/10.1086/657607,,,skipped,,
src_c7a1ef1a,cluster_44231a3affd4,Results from the Supernova Photometric Classification Challenge,paper_metadata,openalex,https://doi.org/10.1086/657607,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_d1572a5957f1,pdf,cluster_44231a3affd4,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/657607/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_5228e191,cluster_a33c69878b99,Simulations of the WFIRST Supernova Survey and Forecasts of Cosmological Constraints,paper_metadata,openalex,https://doi.org/10.3847/1538-4357/aac08b,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_74768946c7e8,landing_page,cluster_a33c69878b99,openalex,aac08b,,https://doi.org/10.3847/1538-4357/aac08b,,,skipped,,
src_5228e191,cluster_a33c69878b99,Simulations of the WFIRST Supernova Survey and Forecasts of Cosmological Constraints,paper_metadata,openalex,https://doi.org/10.3847/1538-4357/aac08b,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_c4956641bce3,pdf,cluster_a33c69878b99,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.3847/1538-4357/aac08b/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_c01867da,cluster_37a58a24d82f,The Carnegie Supernova Project I : Third Photometry Data Release of Low-redshift Type Ia Supernovae and Other White Dwarf Explosions,paper_metadata,openalex,https://openalex.org/W3098283750,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_2a86f1ee7356,landing_page,cluster_37a58a24d82f,openalex,W3098283750,,https://openalex.org/W3098283750,,,skipped,,
src_c01867da,cluster_37a58a24d82f,The Carnegie Supernova Project I : Third Photometry Data Release of Low-redshift Type Ia Supernovae and Other White Dwarf Explosions,paper_metadata,openalex,https://openalex.org/W3098283750,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_38a63f4e0b49,html,cluster_37a58a24d82f,openalex,41123,,http://hdl.handle.net/11336/41123,,,skipped,,
src_dcaba83b,cluster_daa7298abc03,COSMOLOGY WITH PHOTOMETRICALLY CLASSIFIED TYPE Ia SUPERNOVAE FROM THE SDSS-II SUPERNOVA SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/763/2/88,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_de67161846b0,landing_page,cluster_daa7298abc03,openalex,88,,https://doi.org/10.1088/0004-637x/763/2/88,,,skipped,,
src_dcaba83b,cluster_daa7298abc03,COSMOLOGY WITH PHOTOMETRICALLY CLASSIFIED TYPE Ia SUPERNOVAE FROM THE SDSS-II SUPERNOVA SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/763/2/88,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_3cd3697195c9,pdf,cluster_daa7298abc03,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/763/2/88/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,pdf_parser,
src_6090448a,cluster_1b4812ce366c,Type-Ia Supernova Rates To Redshift 2.4 From CLASH: The Cluster Lensing And Supernova Survey With Hubble,paper_metadata,openalex,https://doi.org/10.15781/t22f9k,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_4f570df0a26e,landing_page,cluster_1b4812ce366c,openalex,t22f9k,,https://doi.org/10.15781/t22f9k,,,skipped,,
src_6090448a,cluster_1b4812ce366c,Type-Ia Supernova Rates To Redshift 2.4 From CLASH: The Cluster Lensing And Supernova Survey With Hubble,paper_metadata,openalex,https://doi.org/10.15781/t22f9k,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_2f81394542cd,html,cluster_1b4812ce366c,openalex,typeia-supernova-rates-to-redshift-24-from-clash-the-cluster-lensing-and-supernova-survey-with-hubble(8deb07ba-39cc-4fbf-aa7f-707e4ee985fc).html,,https://researchportal.port.ac.uk/portal/en/publications/typeia-supernova-rates-to-redshift-24-from-clash-the-cluster-lensing-and-supernova-survey-with-hubble(8deb07ba-39cc-4fbf-aa7f-707e4ee985fc).html,,,skipped,,
src_a43940da,cluster_5ae652a2b937,A revised SALT2 surface for fitting Type Ia supernova light curves,paper_metadata,openalex,https://doi.org/10.1093/mnras/stab962,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_923847ef7dfb,landing_page,cluster_5ae652a2b937,openalex,stab962,,https://doi.org/10.1093/mnras/stab962,,,skipped,,
src_a43940da,cluster_5ae652a2b937,A revised SALT2 surface for fitting Type Ia supernova light curves,paper_metadata,openalex,https://doi.org/10.1093/mnras/stab962,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_e8e0771a7bd1,html,cluster_5ae652a2b937,openalex,2104.00172,,https://arxiv.org/pdf/2104.00172,,,skipped,,
src_a8d04dc2,cluster_eeb9b593f972,COSMOLOGICAL CONSTRAINTS FROM MEASUREMENTS OF TYPE Ia SUPERNOVAE DISCOVERED DURING THE FIRST 1.5 yr OF THE Pan-STARRS1 SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/795/1/44,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_9190571b4f13,landing_page,cluster_eeb9b593f972,openalex,44,,https://doi.org/10.1088/0004-637x/795/1/44,,,skipped,,
